"Codigo_qr";"Nombre de la variedad";"Fecha_siembra";"Sede";"Bloque";"Cama";"Lado";"Total sembrado";"Tipo";"Largo";"Ancho";"Productividad";"Metros cuadrados";"Sem_Siem";"Edad en semanas";
"|SKY1|B09_28A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"28";"A";"71,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"17";"8";
"|SKY1|B09_29A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"29";"A";"77,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"17";"8";
"|SKY1|B09_34A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"34";"A";"70,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"17";"8";
"|SKY1|B09_1A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"1";"A";"8,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"16";"9";
"|SKY1|B09_17A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"17";"A";"58,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"16";"9";
"|SKY1|B09_19A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"19";"A";"49,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"17";"8";
"|SKY1|B09_10A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"10";"A";"51,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"16";"9";
"|SKY1|B09_9A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"9";"A";"44,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"16";"9";
"|SKY1|B09_11A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"11";"A";"57,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"16";"9";
"|SKY1|B09_12A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"12";"A";"50,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"16";"9";
"|SKY1|B09_8A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"8";"A";"36,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"16";"9";
"|SKY1|B09_13A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"13";"A";"54,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"16";"9";
"|SKY1|B09_7A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"7";"A";"30,00";"HYDRANGEA";"8,00";"1,00";"1";"8";"16";"9";
"|SKY1|B09_14A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"14";"A";"48,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"16";"9";
"|SKY1|B09_16A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"16";"A";"37,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"16";"9";
"|SKY1|B09_6A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"6";"A";"26,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"16";"9";
"|SKY1|B09_2A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"2";"A";"10,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"16";"9";
"|SKY1|B09_18A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"18";"A";"9,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B09_5A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"5";"A";"27,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"16";"9";
"|SKY1|B09_15A";"HYD.AZUL TRADICIONAL";"18/04/2018";"|SKY1|";"B09";"15";"A";"54,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"16";"9";
"|SKY1|B09_30A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"30";"A";"65,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"17";"8";
"|SKY1|B09_6B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"6";"B";"38,00";"HYDRANGEA";"8,00";"1,00";"1";"8";"17";"8";
"|SKY1|B09_4B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"4";"B";"25,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"17";"8";
"|SKY1|B09_7B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"7";"B";"44,00";"HYDRANGEA";"8,00";"1,00";"1";"8";"17";"8";
"|SKY1|B09_8B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"8";"B";"51,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B09_5B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"5";"B";"31,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"17";"8";
"|SKY1|B09_9B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"9";"B";"51,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"17";"8";
"|SKY1|B09_3B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"3";"B";"19,00";"HYDRANGEA";"4,00";"1,00";"1";"4";"17";"8";
"|SKY1|B09_27B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"27";"B";"52,00";"HYDRANGEA";"5,00";"1,00";"1";"5";"17";"8";
"|SKY1|B09_2B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"2";"B";"13,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"17";"8";
"|SKY1|B09_10B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"10";"B";"15,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_11B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"11";"B";"46,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"17";"8";
"|SKY1|B09_12B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"12";"B";"62,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"17";"8";
"|SKY1|B09_13B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"13";"B";"57,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B09_14B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"14";"B";"54,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B09_16B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"16";"B";"58,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B09_17B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"17";"B";"57,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B09_18B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"18";"B";"61,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B09_15B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"15";"B";"43,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B09_1B";"HYD.PINK";"17/04/2016";"|SKY1|";"B09";"1";"B";"9,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"17";"8";
"|SKY1|B09_20B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"20";"B";"54,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_21B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"21";"B";"22,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_22B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"22";"B";"64,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_23B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"23";"B";"44,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_24B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"24";"B";"50,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_25B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"25";"B";"51,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"17";"8";
"|SKY1|B09_19B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"19";"B";"53,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B09_26B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B09";"26";"B";"40,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"17";"8";
"|SKY1|B10_16A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"16";"A";"40,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B10_6A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"6";"A";"31,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"17";"8";
"|SKY1|B10_17A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"17";"A";"12,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"17";"8";
"|SKY1|B10_2A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"2";"A";"14,00";"HYDRANGEA";"4,00";"1,00";"1";"4";"17";"8";
"|SKY1|B10_5A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"5";"A";"26,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"17";"8";
"|SKY1|B10_15A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"15";"A";"45,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"17";"8";
"|SKY1|B10_1A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"1";"A";"3,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"17";"8";
"|SKY1|B10_7A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"7";"A";"38,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B10_9A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"9";"A";"37,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"17";"8";
"|SKY1|B10_13A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"13";"A";"39,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"17";"8";
"|SKY1|B10_8A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"8";"A";"35,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B10_12A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"12";"A";"35,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"17";"8";
"|SKY1|B10_11A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"11";"A";"43,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"17";"8";
"|SKY1|B10_3A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"3";"A";"22,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"17";"8";
"|SKY1|B10_10A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"10";"A";"37,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"17";"8";
"|SKY1|B10_14A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"14";"A";"34,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"17";"8";
"|SKY1|B10_4A";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"4";"A";"36,00";"HYDRANGEA";"8,00";"1,00";"1";"8";"17";"8";
"|SKY1|B10_7B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"7";"B";"45,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B10_6B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"6";"B";"36,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"17";"8";
"|SKY1|B10_8B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"8";"B";"45,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"17";"8";
"|SKY1|B10_5B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"5";"B";"33,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"17";"8";
"|SKY1|B10_9B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"9";"B";"50,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"17";"8";
"|SKY1|B10_4B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"4";"B";"25,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"17";"8";
"|SKY1|B10_17B";"HYD.ESMERALDA GREEN";"17/04/2016";"|SKY1|";"B10";"17";"B";"39,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"17";"8";
"|SKY1|B10_2B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"2";"B";"10,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"17";"8";
"|SKY1|B10_3B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"3";"B";"16,00";"HYDRANGEA";"4,00";"1,00";"1";"4";"17";"8";
"|SKY1|B10_10B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"10";"B";"60,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B10_12B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"12";"B";"62,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"17";"8";
"|SKY1|B10_13B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"13";"B";"40,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"17";"8";
"|SKY1|B10_11B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"11";"B";"65,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"17";"8";
"|SKY1|B10_15B";"HYD.ESMERALDA GREEN";"17/04/2016";"|SKY1|";"B10";"15";"B";"42,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"17";"8";
"|SKY1|B10_16B";"HYD.ESMERALDA GREEN";"17/04/2016";"|SKY1|";"B10";"16";"B";"41,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"17";"8";
"|SKY1|B10_18B";"HYD.ESMERALDA GREEN";"17/04/2016";"|SKY1|";"B10";"18";"B";"18,00";"HYDRANGEA";"5,00";"1,00";"1";"5";"17";"8";
"|SKY1|B10_1B";"HYD.AZUL TRADICIONAL";"17/04/2016";"|SKY1|";"B10";"1";"B";"4,00";"HYDRANGEA";"1,00";"1,00";"1";"1";"17";"8";
"|SKY1|B10_14B";"HYD.ESMERALDA GREEN";"17/04/2016";"|SKY1|";"B10";"14";"B";"44,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"17";"8";
"|SKY1|B11_19A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"19";"A";"75,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_23A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"23";"A";"79,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_22A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"22";"A";"76,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_21A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"21";"A";"78,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_20A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"20";"A";"80,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_1A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"1";"A";"3,00";"HYDRANGEA";"0,00";"1,00";"1";"0";"16";"9";
"|SKY1|B11_18A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"18";"A";"65,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"16";"9";
"|SKY1|B11_12A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"12";"A";"43,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"16";"9";
"|SKY1|B11_16A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"16";"A";"59,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"16";"9";
"|SKY1|B11_15A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"15";"A";"60,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"16";"9";
"|SKY1|B11_14A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"14";"A";"63,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"16";"9";
"|SKY1|B11_13A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"13";"A";"53,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"16";"9";
"|SKY1|B11_11A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"11";"A";"47,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"16";"9";
"|SKY1|B11_10A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"10";"A";"39,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"16";"9";
"|SKY1|B11_24A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"24";"A";"73,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_17A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"17";"A";"65,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"16";"9";
"|SKY1|B11_25A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"25";"A";"70,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_26A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"26";"A";"65,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_32A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"32";"A";"39,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"16";"9";
"|SKY1|B11_5A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"5";"A";"24,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"16";"9";
"|SKY1|B11_7A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"7";"A";"30,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"16";"9";
"|SKY1|B11_4A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"4";"A";"16,00";"HYDRANGEA";"4,00";"1,00";"1";"4";"16";"9";
"|SKY1|B11_3A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"3";"A";"13,00";"HYDRANGEA";"3,00";"1,00";"1";"3";"16";"9";
"|SKY1|B11_8A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"8";"A";"30,00";"HYDRANGEA";"8,00";"1,00";"1";"8";"16";"9";
"|SKY1|B11_9A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"9";"A";"39,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"16";"9";
"|SKY1|B11_33A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"33";"A";"21,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"16";"9";
"|SKY1|B11_31A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"31";"A";"49,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"16";"9";
"|SKY1|B11_30A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"30";"A";"59,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"16";"9";
"|SKY1|B11_6A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"6";"A";"27,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"16";"9";
"|SKY1|B11_29A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"29";"A";"56,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"16";"9";
"|SKY1|B11_27A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"27";"A";"59,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"16";"9";
"|SKY1|B11_28A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"28";"A";"63,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"16";"9";
"|SKY1|B11_2A";"HYD. WHITE";"18/04/2017";"|SKY1|";"B11";"2";"A";"8,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"16";"9";
"|SKY1|B11_16B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"16";"B";"95,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"16";"9";
"|SKY1|B11_10B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"10";"B";"96,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"16";"9";
"|SKY1|B11_11B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"11";"B";"101,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"16";"9";
"|SKY1|B11_7B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"7";"B";"83,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"16";"9";
"|SKY1|B11_12B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"12";"B";"101,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"16";"9";
"|SKY1|B11_13B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"13";"B";"105,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"16";"9";
"|SKY1|B11_8B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"8";"B";"88,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"16";"9";
"|SKY1|B11_9B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"9";"B";"92,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"16";"9";
"|SKY1|B11_25B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"25";"B";"59,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"16";"9";
"|SKY1|B11_24B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"24";"B";"63,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"16";"9";
"|SKY1|B11_14B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"14";"B";"104,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"16";"9";
"|SKY1|B11_22B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"22";"B";"71,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"16";"9";
"|SKY1|B11_21B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"21";"B";"75,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"16";"9";
"|SKY1|B11_20B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"20";"B";"80,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_6B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"6";"B";"78,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_19B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"19";"B";"83,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"16";"9";
"|SKY1|B11_18B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"18";"B";"86,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"16";"9";
"|SKY1|B11_17B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"17";"B";"91,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"16";"9";
"|SKY1|B11_15B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"15";"B";"99,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"16";"9";
"|SKY1|B11_23B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"23";"B";"67,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"16";"9";
"|SKY1|B11_37B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"37";"B";"10,00";"HYDRANGEA";"2,00";"1,00";"1";"2";"16";"9";
"|SKY1|B11_1B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"1";"B";"10,00";"HYDRANGEA";"3,00";"1,00";"1";"3";"16";"9";
"|SKY1|B11_4B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"4";"B";"70,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"16";"9";
"|SKY1|B11_31B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"31";"B";"35,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"16";"9";
"|SKY1|B11_33B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"33";"B";"26,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"16";"9";
"|SKY1|B11_30B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"30";"B";"38,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"16";"9";
"|SKY1|B11_2B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"2";"B";"29,00";"HYDRANGEA";"6,00";"1,00";"1";"6";"16";"9";
"|SKY1|B11_29B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"29";"B";"43,00";"HYDRANGEA";"9,00";"1,00";"1";"9";"16";"9";
"|SKY1|B11_28B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"28";"B";"47,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"16";"9";
"|SKY1|B11_27B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"27";"B";"51,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"16";"9";
"|SKY1|B11_26B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"26";"B";"55,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"16";"9";
"|SKY1|B11_5B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"5";"B";"74,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"16";"9";
"|SKY1|B11_32B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"32";"B";"31,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"16";"9";
"|SKY1|B11_38B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"38";"B";"6,00";"HYDRANGEA";"1,00";"1,00";"1";"1";"16";"9";
"|SKY1|B11_3B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"3";"B";"51,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"16";"9";
"|SKY1|B11_36B";"HYD. WHITE";"18/04/2018";"|SKY1|";"B11";"36";"B";"14,00";"HYDRANGEA";"3,00";"1,00";"1";"3";"16";"9";
